gene	S16FT	S16P	S17FT	S17P	S18FT	S18P	S19FT	S19P	S20FT	S20P	S21FT	S21P	S22FT	S22P	S23FT	S23P
ENSG00000063245.14	2337	3351	2605	1299	1318	2191	2753	2892	1698	847	1539	1708	1320	1487	1656	3113
ENSG00000063322.13	1224	1637	1820	815	1531	817	1931	6850	2006	2368	1598	1512	1353	1408	1601	1484
ENSG00000063438.16	0	107	18	17	32	22	31	44	26	60	1505	578	22	52	22	39
ENSG00000063515.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000063587.13	205	3697	822	469	1132	783	612	1064	1179	1872	1209	2695	696	1229	835	522
ENSG00000063601.16	186	691	858	661	1063	639	514	862	901	1701	949	1113	730	941	1053	435
ENSG00000063660.8	429	1582	1507	294	661	571	1422	1358	1431	1984	1320	1141	948	660	661	2948
ENSG00000063761.15	308	372	384	558	251	607	396	414	248	130	273	326	167	205	256	523
ENSG00000063854.12	645	640	1002	956	619	671	1289	1202	679	412	615	562	789	511	753	995
ENSG00000063978.15	352	1357	1513	1888	1657	2566	1141	712	1406	1466	1422	1594	1444	1488	1333	1216
ENSG00000064012.21	123	463	652	756	771	619	295	116	610	1299	476	1009	411	989	759	340
ENSG00000064042.17	276	1658	664	405	1551	292	712	314	580	1993	862	602	779	1100	2140	277
ENSG00000064102.14	103	496	603	900	541	874	399	202	343	682	528	547	493	638	481	413
ENSG00000064115.10	423	2303	1100	1635	1491	1423	961	788	963	1068	1211	2490	1175	1458	1443	2290
ENSG00000064195.7	5	97	12	29	19	84	2	0	12	206	2	22	2	21	6	21
ENSG00000064199.6	928	307	571	65	1271	553	1018	279	246	242	112	827	195	389	2096	202
ENSG00000064201.15	38	14	108	6	50	36	113	7	123	18	55	27	64	33	53	174
ENSG00000064205.10	958	447	550	26	713	0	2797	81	849	98	2248	117	1527	11	719	85
ENSG00000064218.4	2	13	24	5	15	68	12	72	38	7	49	0	12	0	1	2
ENSG00000064225.12	400	198	594	1036	656	546	623	326	342	338	134	1193	194	390	625	151
ENSG00000064270.12	277	234	282	11	731	81	417	38	92	210	0	667	13	309	1475	29
ENSG00000064300.8	118	7	1258	15	322	21	1149	203	622	41	474	16	1383	12	265	149
ENSG00000064309.14	218	1400	1357	161	1388	286	486	256	1707	953	4678	1113	765	840	1201	1403
ENSG00000064313.11	31	985	555	609	838	622	282	150	627	2148	939	837	729	1304	666	294
ENSG00000064393.15	335	1447	1307	1766	2258	803	707	847	956	889	656	2240	879	4432	2615	581
ENSG00000064419.13	621	1742	1321	2231	1326	1537	1109	867	996	1323	1559	1251	1281	1862	1235	919
ENSG00000064489.22	0	3	3	0	1	0	2	3	3	3	4	7	4	0	1	2
ENSG00000064490.13	3048	594	1845	2668	675	1380	2486	4079	1026	809	743	1332	482	1291	1135	2531
ENSG00000064545.14	747	484	1058	989	382	505	1190	1745	682	488	577	479	314	386	601	944
ENSG00000064547.13	814	526	483	1314	386	632	655	759	305	276	82	996	125	618	447	773
ENSG00000064601.16	998	6119	3171	8276	1781	2879	3129	4457	1834	3588	2671	3488	2960	3197	2094	2947
ENSG00000064607.16	2026	4406	4581	3604	4470	2648	3617	7779	3798	3001	4950	5555	3213	4376	4361	2684
ENSG00000064651.13	516	884	536	920	1114	366	464	438	324	809	655	2487	444	2680	816	1599
ENSG00000064652.10	85	390	237	414	285	203	217	212	158	458	179	461	263	443	329	290
ENSG00000064655.18	1492	32	818	1353	1983	5947	2368	3493	526	634	105	4349	372	3108	1317	36
ENSG00000064666.14	866	3440	3149	1019	1630	329	3353	1521	3915	1601	2224	4430	3093	4704	1856	6911
ENSG00000064687.12	400	288	492	275	468	340	448	1346	328	123	76	386	227	603	581	895
ENSG00000064692.18	86	229	205	32	438	16	166	253	212	442	457	271	387	407	383	152
ENSG00000064703.11	146	520	502	199	629	849	350	274	428	455	461	538	524	533	560	256
ENSG00000064726.9	856	1306	1731	1544	2028	1291	1470	1787	1441	2166	1855	2205	1581	2636	2467	1613
ENSG00000064763.10	15	173	111	27	114	58	82	18	102	101	224	55	228	34	71	65
ENSG00000064787.13	9	33	21	5	124	7	34	3	10	173	7	14	25	22	97	124
ENSG00000064835.10	0	0	0	0	1	9	0	0	0	1	0	0	0	0	0	0
ENSG00000064886.13	15	126	111	94	22	36	27	8	13	2	15	10	20	1	114	66
ENSG00000064932.15	376	1008	1602	1161	979	1101	1228	953	2241	957	622	2644	1685	2930	2629	4238
ENSG00000064933.16	211	602	751	412	825	775	505	360	616	742	593	663	647	703	707	373
ENSG00000064961.18	1816	1166	2154	1872	952	1583	2624	3669	1431	867	1415	1244	1521	1302	1332	2178
ENSG00000064989.12	48	214	513	102	895	60	244	221	533	226	1078	304	1427	133	491	269
ENSG00000064995.16	359	690	1052	982	922	1797	889	1746	963	953	1078	785	879	748	648	752
ENSG00000064999.13	553	984	1679	931	2247	1381	1518	978	1608	1289	1727	1860	1987	1274	2158	889
ENSG00000065000.15	1556	2475	3819	6814	2808	3245	3445	4190	2795	1618	2604	3464	2373	3234	3730	3702
ENSG00000065029.14	557	1501	1476	1485	1329	1734	1324	1641	1358	1760	1365	1635	1110	1161	1351	1221
ENSG00000065054.13	1814	975	2493	1771	1156	1984	2706	2645	1303	1351	1046	1910	1027	2878	1319	1612
ENSG00000065057.7	1310	207	650	1380	255	703	783	1272	353	435	208	312	147	383	331	515
ENSG00000065060.16	103	669	442	651	739	570	342	1047	332	780	540	542	492	812	516	331
ENSG00000065135.9	666	1994	1717	1013	1840	2179	1365	1267	1872	2119	2447	1876	2282	1885	1440	1534
ENSG00000065150.18	1888	2538	3320	2103	4102	4588	2947	2799	3188	3061	5544	5491	3881	8627	2911	2927
ENSG00000065154.11	422	3421	2388	840	1945	625	1873	4513	2766	1939	3860	1913	2885	1008	1883	2333
ENSG00000065183.15	171	805	829	1499	1036	1461	457	248	611	1724	679	1206	702	1414	878	399
ENSG00000065243.19	410	2062	1346	681	2008	1265	751	492	1534	2131	1949	2084	1378	2525	1569	758
ENSG00000065268.10	650	467	588	399	233	591	584	1097	355	182	334	395	176	371	365	828
ENSG00000065308.4	239	1420	1743	407	1815	881	808	703	1401	814	2339	1439	2106	1000	1099	692
ENSG00000065320.8	316	103	1062	357	1248	713	1301	20	856	297	337	800	1562	1121	1924	1068
ENSG00000065325.12	12	2	19	0	32	0	42	10	21	0	47	14	40	0	28	8
ENSG00000065328.16	4	65	23	145	123	418	18	163	13	33	14	73	13	29	11	14
ENSG00000065357.19	159	428	1068	623	673	401	737	308	820	966	996	910	894	836	626	1447
ENSG00000065361.14	1628	2999	1583	4753	1682	1400	1395	4669	897	9179	172	2551	179	3478	2649	157
ENSG00000065371.17	0	0	0	0	2	6	0	0	0	4	0	0	0	0	0	0
ENSG00000065413.17	34	26	27	6	45	13	30	52	30	10	81	25	55	22	26	16
ENSG00000065427.14	2667	2309	3554	7659	2334	3745	3642	2346	2720	3700	2574	3012	2477	4155	2798	2915
ENSG00000065457.10	93	464	238	305	430	174	192	122	192	325	287	462	366	476	502	291
ENSG00000065485.18	253	1030	1531	753	619	1049	688	375	618	420	869	1449	581	1924	868	1289
ENSG00000065491.8	229	479	552	383	546	679	481	997	556	666	434	518	459	544	606	428
ENSG00000065518.7	671	1346	1782	2577	1296	1786	1897	2502	1532	1789	1644	1484	1474	1921	1201	1776
ENSG00000065526.10	401	1113	2211	714	3824	1239	1267	760	2736	4127	2284	2380	2818	3985	3039	913
ENSG00000065534.18	2713	3763	27551	711	27285	360	17948	960	26715	2402	105764	4660	66436	1701	13930	1514
ENSG00000065548.17	316	1204	1265	1967	1394	1834	838	558	1203	1679	1252	1547	1529	1672	1198	927
ENSG00000065559.14	178	1173	854	382	814	394	588	415	849	602	939	1078	907	974	893	930
ENSG00000065600.12	20	193	186	281	142	520	109	380	64	83	114	158	147	115	91	182
ENSG00000065609.14	18	169	21	2	78	3	12	126	28	52	27	105	20	25	36	137
ENSG00000065613.13	591	1603	1721	623	1948	905	1369	1166	1997	2852	3225	1934	2549	3399	1648	1035
ENSG00000065615.13	47	390	340	264	311	174	232	461	324	186	315	392	411	383	323	193
ENSG00000065618.17	12	467	49	2	113	3	14	3	5	8	17	261	19	75	62	407
ENSG00000065621.14	941	681	898	763	685	650	894	1187	617	1269	40	1194	64	1869	813	452
ENSG00000065665.20	144	507	363	98	373	464	244	322	418	221	248	297	248	220	305	270
ENSG00000065675.14	122	54	271	174	165	331	184	38	143	374	13	100	48	129	252	96
ENSG00000065717.14	965	69	3168	33	838	305	2480	2807	3027	532	2828	455	1900	630	1125	2452
ENSG00000065802.11	702	687	1069	504	1049	839	1056	899	1215	915	1757	1116	1083	1135	1091	800
ENSG00000065809.13	226	1413	1145	340	1565	136	858	364	1375	666	1304	3373	2447	3913	1523	320
ENSG00000065833.8	103	891	306	57	244	59	270	90	256	247	590	428	603	141	163	557
ENSG00000065882.15	1989	1709	2616	2682	3018	1629	2399	4492	2490	2716	6910	1129	2435	1291	2424	2104
ENSG00000065883.14	388	2149	1576	1160	2133	1497	819	463	1502	2259	1726	2055	1437	2643	1763	798
ENSG00000065911.11	183	676	1079	5206	1276	2753	1139	3475	715	1834	705	1372	1199	1853	948	401
ENSG00000065923.9	134	488	363	868	450	794	218	488	247	797	53	519	40	686	406	433
ENSG00000065970.8	348	714	1038	458	1320	454	932	386	1403	986	1692	919	1322	904	984	669
ENSG00000065978.18	2718	5484	10450	22545	7278	17845	10482	8425	7346	5896	9903	6186	9970	7753	5611	8016
ENSG00000065989.15	342	128	574	190	660	1641	551	469	560	394	586	445	356	363	496	629
ENSG00000066027.11	414	1094	1452	1470	1579	1454	1082	677	1503	2086	1360	1247	1834	1396	1225	1536
ENSG00000066032.18	44	10	28	71	35	56	16	0	110	52	118	29	7	27	59	711
ENSG00000066044.14	791	1416	2070	1561	2061	3715	1927	3384	1778	2355	1903	2190	1419	1860	1846	1986
ENSG00000066056.13	310	401	1705	203	848	348	1248	616	1160	236	1306	156	1584	101	687	103
ENSG00000066084.12	106	1416	631	868	986	693	392	639	561	1206	917	888	728	1100	649	453
ENSG00000066117.14	412	1563	1543	1963	1584	2880	1154	1003	1440	1311	1258	1780	1127	2066	1194	1426
ENSG00000066135.12	366	1358	1519	2107	1601	2003	838	565	1045	1747	1650	1483	761	1393	1762	1647
ENSG00000066136.20	566	1088	1438	1118	1244	1537	1306	1041	1406	1313	1442	1197	1045	1092	1096	1166
ENSG00000066185.12	237	145	205	95	308	193	339	41	75	60	48	155	27	119	543	95
ENSG00000066230.10	0	0	4	0	0	0	0	1	0	1	2	23	1	112	5	0
ENSG00000066248.14	115	239	276	9	205	625	262	5	450	278	277	1311	113	2203	155	1166
ENSG00000066279.16	2	130	59	404	400	1028	52	425	9	128	114	156	14	59	36	43
ENSG00000066294.14	41	252	255	96	291	238	129	56	119	112	135	159	392	204	274	114
ENSG00000066322.13	612	1610	1775	2458	1154	2795	1692	1339	1109	1150	1125	1468	1091	969	1163	2366
ENSG00000066336.11	123	295	508	203	197	351	628	173	558	99	170	161	383	168	302	538
ENSG00000066379.14	575	237	787	836	343	911	894	1865	435	542	416	395	312	422	488	781
ENSG00000066382.16	193	92	474	264	632	415	339	8	173	811	52	255	115	140	783	50
ENSG00000066405.12	0	0	0	0	0	0	0	5	0	2	0	0	0	0	0	0
ENSG00000066422.4	148	837	521	459	870	511	359	246	521	812	846	833	724	1000	667	281
ENSG00000066427.21	756	941	1151	838	1146	714	938	726	1060	1185	1539	980	1054	1042	943	771
ENSG00000066455.12	317	1517	1312	1909	1355	1740	811	543	980	1485	1276	1347	1299	1184	1125	921
ENSG00000066468.21	937	966	1923	876	1731	1680	815	40	1847	5655	824	1455	638	868	1860	665
ENSG00000066557.5	35	465	333	274	407	274	195	170	405	386	555	400	578	451	322	193
ENSG00000066583.11	277	842	1076	1552	1181	547	846	445	540	785	2597	1454	314	915	1227	640
ENSG00000066629.16	148	558	571	65	1043	378	466	285	675	701	1482	530	2760	433	799	124
ENSG00000066651.17	36	300	409	485	535	787	237	96	446	643	575	415	628	422	370	248
ENSG00000066654.13	658	1670	1746	978	1915	658	1121	458	1791	1372	2420	1840	1533	1803	1883	766
ENSG00000066697.14	117	334	333	311	299	543	366	494	344	277	373	334	351	232	231	614
ENSG00000066735.14	22	61	424	10	118	2	171	58	283	31	123	26	139	11	165	25
ENSG00000066739.11	317	1559	1104	632	1699	742	672	438	1281	1356	1919	1210	1230	1789	1219	663
ENSG00000066777.8	370	2331	1256	1431	1820	1744	818	621	987	4352	1510	1800	1080	3393	1531	717
ENSG00000066813.14	5	10	11	0	11	0	4	4	6	0	9	0	16	0	9	1
ENSG00000066827.15	58	158	282	497	352	968	138	103	190	465	259	231	232	286	228	158
ENSG00000066855.15	98	849	378	363	469	580	318	246	406	634	497	342	470	441	360	210
ENSG00000066923.17	191	105	134	60	341	601	480	3040	104	91	73	79	41	131	344	29
ENSG00000066926.10	240	916	597	292	729	930	406	375	567	372	779	630	509	427	546	604
ENSG00000066933.15	300	1092	973	664	1200	365	608	281	1188	1707	2383	560	1186	913	983	400
ENSG00000067048.16	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000067057.16	466	1743	2070	1367	1283	3043	1771	1643	1668	1653	2049	3186	2164	3923	1553	2477
ENSG00000067064.10	322	779	958	428	907	1202	1143	983	1300	724	683	965	1338	527	1049	607
ENSG00000067066.16	750	1299	1506	1834	1847	2081	1640	908	1965	2751	1513	1855	1718	1683	1569	1718
ENSG00000067082.14	546	4159	9020	1788	6102	926	2463	1678	12062	10776	6145	3769	12776	6881	6321	5809
ENSG00000067113.16	439	846	2512	667	1299	251	2329	1142	1851	242	3201	494	3600	276	920	753
ENSG00000067141.16	633	1287	1691	1753	2804	1965	1263	854	2099	3173	2775	2916	1698	3708	1991	1974
ENSG00000067167.7	1564	5612	4968	6377	6262	7103	3888	2481	3857	9023	5390	6127	4629	7544	4575	5980
ENSG00000067177.14	113	444	419	372	491	319	250	325	459	548	650	425	485	360	418	141
ENSG00000067182.7	1448	2461	4047	4385	2351	2732	3832	1002	3466	2053	3259	2850	4842	2522	3324	11029
ENSG00000067191.15	158	338	619	130	382	311	420	231	430	161	270	915	176	583	416	1043
ENSG00000067208.14	146	711	541	130	745	378	439	273	492	537	1019	707	880	589	717	471
ENSG00000067221.13	418	306	434	639	218	119	578	705	284	142	321	303	287	309	316	565
ENSG00000067225.17	8223	12771	17859	35009	11952	28829	17382	13794	11618	31430	7863	34339	9883	57299	19238	61626
ENSG00000067248.9	280	1059	966	821	819	407	665	505	759	1007	1055	991	1105	1241	852	766
ENSG00000067334.13	718	881	1318	1018	1308	1815	1064	934	1616	1307	966	1333	1525	1302	1196	894
ENSG00000067365.14	243	486	482	364	398	248	463	372	440	300	686	365	377	405	320	360
ENSG00000067369.13	520	3752	2280	725	2752	1187	1426	1089	2154	3247	2452	2842	1888	3842	3109	1345
ENSG00000067445.20	256	2111	1712	558	851	1007	668	909	1329	1572	1622	1358	505	365	661	1709
ENSG00000067533.5	140	357	571	662	744	849	387	364	481	602	532	652	597	782	466	306
ENSG00000067560.10	4680	6186	10959	11207	8655	10849	10713	7645	10013	8497	12128	8989	11895	7844	7866	12494
ENSG00000067596.10	383	891	1039	531	1111	945	888	726	1001	1975	1032	1218	1155	1218	1206	894
ENSG00000067601.7	13	36	31	23	20	25	30	19	32	22	23	20	24	19	27	21
ENSG00000067606.16	693	459	525	576	397	856	579	527	256	497	61	510	119	407	525	1109
ENSG00000067646.11	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
ENSG00000067704.9	708	1499	2097	2991	2935	3613	1388	1058	1542	2961	2037	2435	2086	2195	2527	1330
ENSG00000067715.13	10	104	57	31	70	69	94	734	53	170	55	82	40	70	40	86
ENSG00000067798.14	24	474	199	11	261	21	114	90	214	320	545	371	308	228	106	52
ENSG00000067829.18	1038	1008	1562	1355	891	1627	1752	3357	1310	847	1080	978	921	874	1124	1575
ENSG00000067836.12	657	572	1111	805	548	610	1147	1056	771	436	934	535	445	450	733	1899
ENSG00000067840.12	1187	178	824	8	692	11	1587	3340	372	88	860	224	958	210	1292	1045
ENSG00000067842.17	50	54	75	1	131	26	49	2	25	18	12	33	3	42	267	29
ENSG00000067900.7	310	1067	1066	446	2252	958	841	498	1228	861	2778	1170	3549	1706	1433	649
ENSG00000067955.13	250	891	1277	1233	1379	1173	838	394	1266	908	863	1627	1340	1672	1426	1060
ENSG00000067992.12	24	116	125	20	122	117	137	120	126	25	375	65	196	80	73	103
ENSG00000068001.13	354	974	1814	3364	905	1344	1974	1089	1189	821	783	1285	1653	1139	1039	1983
ENSG00000068024.16	298	499	726	105	941	466	616	465	1374	437	1808	574	804	670	951	445
ENSG00000068028.17	529	428	1367	830	893	1900	1637	1376	1161	429	1116	419	1360	289	691	764
ENSG00000068078.17	133	1590	178	21	433	65	123	177	90	293	45	1699	115	409	325	328
ENSG00000068079.7	841	904	1070	973	377	719	1464	1179	1357	740	541	538	581	259	585	1435
ENSG00000068097.14	84	499	439	493	575	407	239	136	438	1045	559	556	318	479	489	283
ENSG00000068120.14	1623	1922	2005	1736	1209	2152	2281	1841	1147	991	1100	1976	673	1864	1701	2292
ENSG00000068137.14	455	461	1737	672	776	438	864	457	1071	675	981	504	395	531	765	547
ENSG00000068305.17	541	2327	2105	737	2539	513	1570	713	2507	1214	6589	1978	3147	2459	2138	994
ENSG00000068308.13	1297	1619	2463	3196	1571	2013	2457	1961	2214	1901	2159	1749	1456	1367	1712	1861
ENSG00000068323.16	446	1714	2276	2041	1580	1242	1801	853	2379	1468	2322	1777	2102	1170	1580	2065
ENSG00000068354.15	291	339	597	467	506	506	598	567	601	601	575	620	508	382	523	578
ENSG00000068366.19	214	2038	1034	1365	1466	566	831	576	1074	1194	1480	1373	1793	1315	2004	2258
ENSG00000068383.18	1049	538	1625	259	1168	300	1915	949	1690	778	2528	522	1571	558	982	476
ENSG00000068394.10	465	388	770	1309	429	696	910	1280	567	501	445	457	450	377	498	603
ENSG00000068400.13	694	1725	2270	2715	1735	2022	1763	2396	2089	2140	1600	2090	1417	1917	2174	1823
ENSG00000068438.14	260	655	937	1014	676	1511	785	819	721	663	589	1197	615	870	584	825
ENSG00000068489.12	52	40	41	248	141	272	56	249	30	125	57	60	25	46	79	33
ENSG00000068615.17	305	32	631	20	977	91	883	325	487	28	3420	80	2113	29	908	299
ENSG00000068650.18	98	7960	715	259	1379	408	518	266	907	1103	1434	1504	1005	2682	1185	402
ENSG00000068654.15	365	1565	1256	1385	1521	1847	913	680	1193	1499	1486	1649	1080	1490	1501	930
ENSG00000068697.6	4257	9305	12681	4226	8214	5442	10441	4226	10436	6166	14875	5728	9040	5189	8167	8445
ENSG00000068724.15	393	1082	1238	850	932	1145	1135	592	930	1063	870	1201	1011	829	1020	1586
ENSG00000068745.14	1308	3340	3179	4733	2343	4497	2385	1960	1922	3245	2412	3721	962	2959	2376	4175
ENSG00000068781.21	21	1	0	0	3	1	4	0	3	0	31	2	0	0	2	3
ENSG00000068784.12	111	425	388	177	473	330	189	122	255	232	444	466	352	413	381	288
ENSG00000068796.16	81	436	373	647	624	327	217	145	231	499	352	611	359	1112	900	225
ENSG00000068831.18	316	65	1252	34	719	39	1046	245	1027	125	1010	57	914	16	436	162
ENSG00000068878.14	615	2562	1750	2564	1780	2115	1567	1715	1429	1670	1982	1818	1453	1512	1546	884
ENSG00000068885.14	141	715	677	248	772	587	488	271	422	705	476	763	368	628	864	466
ENSG00000068903.19	902	1471	2114	932	1320	571	2372	7349	1940	1682	2229	1445	1446	949	1430	2351
ENSG00000068912.13	615	1703	1906	1857	2091	1408	1510	1002	1557	1395	2066	1847	2413	1340	1650	1183
ENSG00000068971.13	114	443	855	303	418	345	637	342	686	257	744	338	874	344	411	724
ENSG00000068976.13	177	23	763	11	437	42	347	85	727	193	1043	37	1053	10	345	755
ENSG00000068985.4	1	2	0	1	0	0	1	0	0	1	0	0	0	1	0	0
ENSG00000069011.15	10	5	8	11	8	11	49	385	7	65	7	1	2	307	8	4
ENSG00000069018.17	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0
ENSG00000069020.18	435	1264	1196	490	1435	193	820	763	1024	1239	2073	1828	1457	1415	1402	955
ENSG00000069122.18	177	529	1026	218	1542	151	710	769	1233	332	1562	256	2583	281	875	241
ENSG00000069188.16	217	4907	179	28	328	238	477	1892	160	139	57	410	15	702	309	58
ENSG00000069206.15	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000069248.11	525	931	1389	2826	1632	1766	1063	1086	1126	1284	1465	1252	1251	1449	1334	847
ENSG00000069275.12	2917	6054	8057	5805	10303	9728	5387	5219	8559	7685	12566	7308	8268	8477	6827	5269
ENSG00000069329.15	1224	2972	2551	3081	2889	1580	2243	1020	2063	2592	3398	3080	2473	2342	3228	1712
ENSG00000069345.11	592	1415	1616	1795	1540	1067	1430	799	1586	1242	1522	1786	1605	1424	1615	1493
ENSG00000069399.13	148	475	633	541	470	704	888	220	1535	607	335	895	1040	1024	1405	3630
ENSG00000069424.14	228	282	813	188	580	484	650	490	550	251	275	427	405	246	629	584
ENSG00000069431.11	167	208	1013	570	1671	68	586	44	1465	122	2733	158	2909	88	896	65
ENSG00000069482.6	5	2	3	8	26	272	88	29	4	17	6	63	2	12	13	1
ENSG00000069493.14	290	559	840	469	600	371	612	297	616	1007	373	791	376	1062	609	289
ENSG00000069509.5	226	341	414	683	326	476	404	260	241	335	257	342	241	278	281	443
ENSG00000069535.13	1915	2445	4031	500	3842	153	4240	675	5228	953	11049	2199	6062	190	3493	872
ENSG00000069667.15	56	694	481	109	616	38	306	172	671	424	936	520	1071	1215	468	590
ENSG00000069696.6	146	17	49	15	11	38	63	45	31	11	23	24	7	7	19	40
ENSG00000069702.10	878	1168	2177	619	3315	1187	1902	304	3311	1987	4347	961	4853	640	2124	176
ENSG00000069712.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000069764.9	31	10	15	20	23	5	35	27	2	2	0	3	0	2	18	6
ENSG00000069812.11	169	51	62	7	253	339	294	25	53	125	6	953	16	463	373	303
ENSG00000069849.10	427	1145	2090	4787	1443	2550	1678	1386	2327	882	1476	902	5101	1163	926	3035
ENSG00000069869.15	22	486	360	193	451	72	189	142	438	345	688	218	702	159	303	181
ENSG00000069943.9	160	358	466	358	331	130	305	140	288	357	308	407	289	599	385	327
ENSG00000069956.11	129	943	559	633	889	365	350	796	687	972	1044	1173	825	1393	877	456
ENSG00000069966.18	826	1277	1290	1031	1249	300	1278	1481	1402	522	1027	1462	1092	955	1678	1193
ENSG00000069974.15	181	635	663	505	683	187	532	417	669	555	790	499	1326	702	752	480
ENSG00000069998.12	463	779	1056	1175	622	835	1165	1194	667	433	623	786	433	683	788	1013
ENSG00000070010.18	735	1091	1187	1393	890	727	1438	1807	979	851	1142	1117	1043	858	825	1241
ENSG00000070018.8	404	1141	1237	1253	1521	945	754	621	1282	1216	2926	1445	1257	2182	1049	503
ENSG00000070019.4	0	3	2	2	1	4	4	40	3	1	5	1	3	0	2	1
ENSG00000070031.3	27	19	12	1	3	23	9	17	4	1	1	0	0	1	3	4
ENSG00000070047.11	376	829	1396	771	918	1310	871	748	965	1594	900	1240	918	1050	1092	1245
ENSG00000070061.14	616	1705	1670	678	2083	1964	1304	1120	1457	1563	1709	1611	1469	1937	1743	982
ENSG00000070081.15	1536	1195	2026	1437	2722	1312	1301	1665	1312	934	2650	1257	1569	497	3120	1316
ENSG00000070087.13	2088	1893	3660	4530	4040	5022	3559	2095	3167	3903	4012	2929	2687	1553	4168	2196
ENSG00000070159.13	673	1052	788	401	1350	1305	1168	1005	623	1683	149	2290	249	2502	1275	1317
ENSG00000070182.18	60	22	74	5	96	30	165	803	162	26	57	38	263	151	74	54
ENSG00000070190.12	85	49	194	287	408	261	219	19	161	1469	59	240	93	159	455	25
ENSG00000070193.4	1	43	40	0	107	0	8	0	93	28	133	12	261	3	39	0
ENSG00000070214.15	723	4445	1968	1306	2435	2239	1320	1436	1706	2533	2369	2794	1532	2449	1985	1853
ENSG00000070269.13	398	1192	872	246	1048	915	572	990	621	750	713	1195	564	1270	876	540
ENSG00000070366.13	1079	1230	1725	360	1454	776	1774	1037	1677	696	3049	1538	1393	1001	1325	1287
ENSG00000070367.15	325	1277	1000	469	1463	986	817	813	978	624	1948	1164	1603	1136	1455	607
ENSG00000070371.15	66	261	350	76	194	28	192	376	283	340	342	166	322	59	287	297
ENSG00000070388.11	8	9	21	1	6	2	6	7	20	8	11	10	3	5	5	13
ENSG00000070404.9	717	267	1686	101	544	190	2923	500	1684	316	873	822	2173	516	503	1457
ENSG00000070413.19	1324	2955	3056	2035	1783	1417	2416	1979	2594	2211	2507	2710	1590	2472	2013	3899
ENSG00000070423.17	512	330	617	458	260	437	700	950	419	332	274	444	239	441	369	576
ENSG00000070444.14	239	976	815	460	902	526	647	374	1096	888	1042	1405	1122	1326	900	596
ENSG00000070476.14	293	1337	1174	666	1085	1072	905	909	1328	1489	745	1108	837	1371	872	466
ENSG00000070495.14	349	545	701	600	521	504	826	878	1045	275	602	490	1172	405	551	551
ENSG00000070501.11	206	408	518	694	396	440	438	456	438	493	327	378	387	644	351	568
ENSG00000070526.14	69	450	246	182	368	406	179	3	64	396	119	2774	96	3191	612	275
ENSG00000070540.12	101	411	538	613	364	620	456	449	299	491	473	465	501	271	314	421
ENSG00000070601.9	70	20	123	108	46	64	70	207	47	108	12	66	4	36	109	92
ENSG00000070610.14	838	2340	2154	1756	2217	3440	2496	5113	1897	3026	1865	2468	2291	1820	2009	1528
ENSG00000070614.14	468	2919	2027	710	2558	1242	1670	2089	2122	1648	3850	3272	2161	2683	1628	812
ENSG00000070669.16	585	715	1449	3567	652	1076	1337	5810	960	783	899	1382	833	1343	836	1362
ENSG00000070718.11	223	911	678	627	793	407	508	326	420	475	661	793	461	914	989	622
ENSG00000070729.13	2	19	4	57	6	15	4	4	10	364	0	9	0	2	22	1
ENSG00000070731.10	573	252	751	573	1461	1307	1598	11	373	485	42	2479	127	2749	2664	185
ENSG00000070748.17	0	27	0	1	0	0	0	0	0	0	0	0	0	21	0	0
ENSG00000070756.14	8243	19428	18424	27801	18147	30274	14277	12350	13928	30256	15388	22849	13263	39676	15095	13334
ENSG00000070759.16	43	235	162	96	285	265	93	115	216	136	197	178	221	170	141	92
ENSG00000070761.7	292	540	914	580	768	629	815	458	974	621	495	1018	638	619	1085	764
ENSG00000070770.8	622	1144	1504	2011	1464	1773	1360	860	1373	1442	2160	1604	1341	2095	1102	1380
ENSG00000070778.12	203	1147	917	388	1375	495	713	242	1045	730	2193	923	1565	568	790	523
ENSG00000070785.16	668	370	624	751	447	782	816	1056	473	558	585	441	533	419	412	624
ENSG00000070808.15	39	39	155	1	140	2	162	7	190	4	610	6	42	3	139	5
ENSG00000070814.17	1343	1019	1668	2734	1004	1806	1792	2757	1267	1238	1082	1400	1194	1894	1241	1099
ENSG00000070831.15	2727	7911	6515	3775	6121	6048	5834	4215	6466	5266	6161	5932	6569	4984	6280	6324
ENSG00000070882.12	196	1158	707	156	1008	701	463	240	382	1503	174	4065	357	9040	1173	1239
ENSG00000070886.11	1	0	3	0	0	0	10	212	1	24	1	0	3	0	0	0
ENSG00000070915.9	0	22	16	15	5	20	6	1	5	3	0	3	4	5	2	1
ENSG00000070950.9	83	243	288	366	438	786	192	427	251	612	218	338	252	667	216	262
ENSG00000070961.15	397	1248	1403	1772	1935	2396	887	971	1217	2737	1168	2274	1462	2949	1384	1929
ENSG00000070985.13	13	22	39	0	9	79	16	223	22	21	1	12	2	7	14	6
ENSG00000071051.13	167	1028	798	786	829	1011	616	658	846	588	922	755	877	602	819	1052
