gene	S16FT	S16P	S17FT	S17P	S18FT	S18P	S19FT	S19P	S20FT	S20P	S21FT	S21P	S22FT	S22P	S23FT	S23P
ENSG00000239008.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239010.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239014.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239021.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239023.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239030.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239035.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239039.1	0	0	3	1	0	0	0	1	2	0	0	0	0	0	0	0
ENSG00000239040.1	1	2	1	1	2	0	0	0	0	6	4	4	2	7	1	1
ENSG00000239041.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239043.1	0	2	3	1	3	1	0	0	1	0	4	0	0	0	1	0
ENSG00000239053.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239057.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239069.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239075.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239078.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239079.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239080.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239081.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239082.1	0	2	0	1	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000239093.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239096.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239099.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239102.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239105.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239106.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239108.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239112.1	0	5	6	3	1	0	1	4	1	3	1	3	1	1	2	23
ENSG00000239115.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239118.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239119.1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ENSG00000239122.1	0	5	16	11	1	8	6	1	1	3	0	7	1	5	4	0
ENSG00000239127.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239128.1	1	1	0	0	1	0	0	0	0	2	0	0	0	0	2	0
ENSG00000239129.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239137.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239142.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239143.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239148.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239149.1	0	6	2	2	2	4	3	2	0	8	5	6	6	3	2	0
ENSG00000239151.1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000239152.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239153.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239168.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239169.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239175.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239180.1	3	0	0	0	1	1	1	0	0	0	0	0	0	1	0	2
ENSG00000239182.1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000239183.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000239184.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239185.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239189.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239190.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239194.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239195.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239197.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239198.1	0	3	2	0	0	1	2	2	1	0	1	0	0	0	1	1
ENSG00000239199.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239200.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239201.1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239202.3	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000239203.1	0	1	1	0	1	0	3	0	3	1	2	2	7	1	2	0
ENSG00000239205.1	0	0	1	0	2	1	0	0	1	0	2	0	3	0	1	0
ENSG00000239207.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239210.2	0	1	2	2	0	1	1	3	0	0	1	2	0	0	0	0
ENSG00000239211.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239212.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239213.5	17	33	86	476	88	199	84	31	35	133	37	65	22	59	65	39
ENSG00000239215.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239216.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239218.2	5	97	10	0	9	3	14	0	49	1	19	6	122	10	9	6
ENSG00000239219.2	0	1	1	0	0	0	0	2	1	1	1	1	1	1	0	0
ENSG00000239221.3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000239223.3	1	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000239224.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000239225.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239226.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239227.1	2	0	0	1	0	2	2	1	0	0	1	0	0	0	0	1
ENSG00000239228.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239238.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000239246.3	9	1	8	15	2	5	12	18	5	6	4	6	3	7	0	4
ENSG00000239247.3	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1
ENSG00000239249.3	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0
ENSG00000239250.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239253.1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000239254.1	1	0	0	0	0	2	1	0	1	0	0	0	0	0	2	0
ENSG00000239255.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239256.1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000239257.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239261.1	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000239263.1	0	1	0	0	0	0	0	2	0	0	0	1	0	0	0	0
ENSG00000239264.8	0	15	13	3	31	6	2	6	4	23	8	24	15	18	14	2
ENSG00000239265.5	0	9	8	6	33	17	92	0	4	2	103	0	1	0	4	1
ENSG00000239268.2	0	0	1	0	4	0	2	0	0	0	23	0	3	5	2	3
ENSG00000239269.1	1	3	1	8	3	8	0	3	2	4	1	4	0	2	2	2
ENSG00000239272.1	2	4	2	3	5	0	1	3	2	1	3	1	3	6	0	2
ENSG00000239279.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239280.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000239281.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239282.7	43	34	26	50	17	13	25	29	11	19	19	14	9	8	15	17
ENSG00000239288.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239291.1	3	0	0	0	2	1	2	4	1	0	0	0	1	2	1	2
ENSG00000239293.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239300.5	1	2	6	0	12	1	3	1	5	14	0	3	5	3	6	0
ENSG00000239304.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239305.6	487	1291	1668	1050	1864	953	1169	901	1651	1266	2349	1223	1893	981	1772	1130
ENSG00000239306.4	1120	1513	1727	1401	1244	1460	1545	1389	1332	941	1170	1536	841	1067	1679	1110
ENSG00000239311.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239314.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239315.4	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000239316.3	5	0	0	3	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000239317.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000239319.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239320.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239322.1	0	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0
ENSG00000239323.1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1
ENSG00000239327.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239332.5	12	19	34	35	21	18	21	10	25	19	54	25	25	6	15	118
ENSG00000239333.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239335.4	2	17	6	1	12	5	3	4	2	1	5	5	3	5	3	3
ENSG00000239344.1	2	2	2	3	1	2	4	1	0	3	4	0	3	1	2	2
ENSG00000239345.2	0	0	0	1	0	1	2	0	0	0	0	0	2	0	0	0
ENSG00000239350.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239351.1	0	1	0	2	0	0	0	0	3	1	0	1	0	1	1	0
ENSG00000239354.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239356.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239365.2	0	1	2	3	0	7	2	0	2	1	0	6	0	1	1	2
ENSG00000239367.2	0	2	0	0	0	0	3	0	1	1	0	1	0	0	0	0
ENSG00000239374.1	3	0	0	3	0	1	0	1	1	0	1	1	0	0	0	1
ENSG00000239377.1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000239381.6	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0
ENSG00000239382.10	66	154	162	193	131	82	112	271	103	229	119	135	80	129	132	85
ENSG00000239383.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239388.8	20	0	3	0	26	0	19	0	3	2	3	21	1	2	47	0
ENSG00000239389.7	0	1	2	0	4	0	0	0	1	1	0	26	1	35	1	2
ENSG00000239390.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239392.2	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0
ENSG00000239393.1	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0	0
ENSG00000239395.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239396.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239397.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239398.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239402.3	1	0	0	1	4	1	0	0	0	1	0	0	0	0	1	0
ENSG00000239405.1	2	7	29	0	38	0	11	0	27	3	47	1	4	0	18	0
ENSG00000239407.5	0	12	4	3	10	0	3	0	8	17	18	8	4	18	7	1
ENSG00000239408.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239412.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239413.1	1	1	2	3	0	0	3	1	1	0	1	0	2	1	1	2
ENSG00000239415.1	1	11	7	5	5	12	5	6	8	5	3	3	6	6	5	5
ENSG00000239419.3	0	4	1	0	2	0	0	0	0	0	5	5	2	5	0	1
ENSG00000239426.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239428.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239429.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239432.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239435.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000239437.3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239438.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239439.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239440.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239443.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239445.5	8	2	7	32	11	13	7	2	8	10	10	21	2	5	12	2
ENSG00000239446.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239453.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239454.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239455.1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000239462.1	0	1	1	1	1	0	0	0	0	1	2	0	0	3	2	1
ENSG00000239464.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239465.1	0	1	0	0	0	0	1	1	0	1	0	0	0	1	0	0
ENSG00000239466.3	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1
ENSG00000239467.5	17	61	44	116	58	107	41	27	33	29	33	71	8	21	146	41
ENSG00000239468.3	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0
ENSG00000239470.3	59	4	14	11	6	12	23	25	5	5	10	3	9	12	7	8
ENSG00000239471.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239472.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239473.1	2	3	5	1	0	1	2	1	7	2	3	0	3	1	0	1
ENSG00000239474.6	56	22	39	6	56	55	48	135	21	14	37	52	21	47	42	20
ENSG00000239480.1	2	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0
ENSG00000239481.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239482.6	1	7	1	0	0	1	1	1	0	5	0	1	0	1	1	1
ENSG00000239483.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239486.1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0
ENSG00000239490.1	0	0	2	1	0	0	1	0	0	0	0	0	1	0	0	0
ENSG00000239494.2	0	5	0	1	1	1	0	0	1	1	6	2	1	11	1	0
ENSG00000239498.1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
ENSG00000239500.2	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
ENSG00000239503.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239504.3	14	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000239508.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239510.2	0	0	1	0	0	0	0	2	1	0	1	1	0	0	1	1
ENSG00000239511.2	0	1	2	0	8	0	1	3	2	3	1	1	7	0	13	1
ENSG00000239513.5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000239516.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239517.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000239519.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239521.7	621	1727	868	1993	1414	1282	880	716	673	1058	1016	1629	581	2053	1530	669
ENSG00000239523.5	33	36	32	70	30	100	49	26	13	62	8	32	7	31	22	43
ENSG00000239524.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239525.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239527.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239528.1	4	3	2	1	0	1	4	0	0	0	3	3	0	0	2	0
ENSG00000239532.1	4	1	1	2	2	0	3	1	1	2	0	0	1	1	0	1
ENSG00000239533.6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000239539.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239542.3	3	0	2	0	2	0	1	0	0	1	2	0	0	1	2	1
ENSG00000239544.1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
ENSG00000239545.3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000239547.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000239552.2	5	0	28	0	13	2	9	0	23	0	6	3	2	4	15	8
ENSG00000239553.3	0	0	0	2	0	0	0	1	0	1	1	3	0	2	2	0
ENSG00000239555.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239556.3	1	8	4	4	8	9	6	8	0	3	1	6	7	10	4	3
ENSG00000239557.1	4	2	6	5	3	1	7	7	5	12	3	7	11	2	3	1
ENSG00000239559.2	385	63	144	256	86	333	281	328	118	90	55	77	47	124	50	112
ENSG00000239560.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239568.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239569.3	178	31	134	363	63	131	202	169	82	211	72	53	37	53	65	89
ENSG00000239570.1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239571.1	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239572.1	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000239576.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239577.3	0	1	0	0	1	0	0	0	0	0	1	0	0	1	1	1
ENSG00000239579.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239580.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239586.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239587.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239589.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239590.1	0	4	0	0	5	6	0	0	0	2	1	2	0	0	0	0
ENSG00000239593.1	4	0	4	6	3	1	4	3	1	0	4	36	4	3	18	0
ENSG00000239595.3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ENSG00000239600.1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000239602.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239605.8	0	14	0	0	3	2	0	0	0	1	0	1	2	2	0	2
ENSG00000239607.3	0	0	1	1	0	0	0	0	2	0	0	1	0	0	1	0
ENSG00000239608.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239614.1	1	0	1	1	1	0	0	0	0	3	0	0	0	3	0	0
ENSG00000239615.1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
ENSG00000239617.1	1	6	0	4	1	5	1	2	1	2	3	0	1	1	2	5
ENSG00000239620.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239622.1	1	1	0	0	0	0	2	0	0	0	1	0	1	0	0	0
ENSG00000239625.3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239626.1	4	1	1	1	1	7	0	7	1	0	0	1	1	0	0	3
ENSG00000239627.3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239628.1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000239632.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239636.1	29	17	26	11	13	17	30	16	11	12	26	13	7	10	18	22
ENSG00000239640.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239641.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239642.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000239648.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239649.3	0	0	3	2	1	1	2	8	0	2	4	1	1	1	4	2
ENSG00000239650.4	0	1	1	0	0	2	2	1	1	0	2	0	2	3	0	0
ENSG00000239653.1	15	55	16	10	22	12	15	7	43	34	32	18	36	46	20	23
ENSG00000239659.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239661.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239665.8	83	567	370	40	613	238	231	211	350	551	591	433	364	827	418	158
ENSG00000239670.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239671.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239672.7	636	474	656	2075	362	2472	774	1205	223	1116	92	477	121	545	333	976
ENSG00000239674.2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000239677.6	0	2	0	0	4	0	0	0	0	0	4	2	3	0	0	0
ENSG00000239679.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239683.1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000239684.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239686.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000239689.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239690.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239694.1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239696.3	0	9	0	0	1	2	0	0	0	1	6	6	1	3	2	0
ENSG00000239697.10	779	287	883	276	524	242	1437	524	1058	160	954	299	969	213	415	662
ENSG00000239699.1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000239701.1	4	0	1	3	3	3	5	6	3	0	0	3	1	0	0	0
ENSG00000239702.3	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	1
ENSG00000239703.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239704.10	5	122	47	5	80	11	22	0	46	36	47	105	26	86	103	21
ENSG00000239705.1	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0
ENSG00000239706.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239708.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000239710.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239713.7	404	567	924	607	566	481	554	255	717	1047	321	566	297	856	653	431
ENSG00000239715.1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000239716.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239718.1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000239719.1	32	6	18	16	2	14	36	60	7	9	2	5	4	6	4	26
ENSG00000239722.1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0
ENSG00000239726.3	0	0	0	0	2	0	0	0	2	2	0	0	0	0	0	0
ENSG00000239731.3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000239732.3	0	0	4	0	13	8	1	0	7	10	6	9	4	7	4	1
ENSG00000239736.2	4	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000239739.1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000239742.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239744.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239745.3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239748.3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239763.2	28	85	33	35	43	21	34	31	19	43	61	46	24	43	42	17
ENSG00000239767.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239774.1	5	0	2	0	4	1	2	0	2	0	1	0	0	0	10	0
ENSG00000239775.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239779.6	40	549	556	184	633	535	353	71	656	362	488	533	261	424	505	255
ENSG00000239780.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000239783.1	0	0	0	1	2	3	0	0	1	1	0	7	0	4	0	0
ENSG00000239789.5	317	149	314	347	186	607	362	547	215	178	176	168	133	329	193	244
ENSG00000239791.1	1	2	3	5	2	1	1	14	3	0	0	2	0	1	3	1
ENSG00000239792.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239793.1	0	0	0	1	0	1	0	0	1	0	0	2	0	0	0	0
ENSG00000239794.3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000239797.1	11	0	2	1	0	2	5	2	0	0	0	1	3	0	1	3
ENSG00000239799.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239801.1	7	2	0	0	0	2	2	4	4	0	1	1	5	3	8	4
ENSG00000239804.1	10	17	23	0	11	7	15	4	16	13	24	21	5	8	22	4
ENSG00000239805.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239808.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239809.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239810.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239819.2	0	0	8	0	20	2	1	0	2	1	0	0	4	0	1	0
ENSG00000239820.3	0	0	0	0	0	0	0	3	0	0	1	1	1	0	0	0
ENSG00000239821.3	0	3	0	0	3	0	1	0	0	3	1	0	0	0	1	0
ENSG00000239822.3	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0
ENSG00000239823.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000239825.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000239827.8	14	18	12	7	17	38	15	20	13	29	10	17	8	11	11	3
ENSG00000239828.6	0	9	2	1	3	3	3	0	4	10	1	9	5	6	5	1
ENSG00000239829.1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
